,ID,Event_Type,Location,Country,Venue,Date,Start_Time,End_Time,Duration,Orchestra,ComposerName,ConductorName,Soloist_Rank,Soloist_Name,Soloist_Instrument
282,91,Very Young People's Concert,Manhattan,USA,Merkin Concert Hall,22/01/2012,00:30,03:55,205,Members of NY Philharmonic,"Prokofiev, Sergei","Davis, Andrew",2,New York Philharmonic Principal Brass Quintet,Brass Quintet
283,91,Very Young People's Concert,Manhattan,USA,Merkin Concert Hall,22/01/2012,00:30,03:55,205,Members of NY Philharmonic,"Prokofiev, Sergei","Davis, Andrew",1,"Polonsky, Anna",Piano
284,91,Very Young People's Concert,Manhattan,USA,Merkin Concert Hall,22/01/2012,00:30,03:55,205,Members of NY Philharmonic,"Prokofiev, Sergei","Davis, Andrew",3,"Alessi, Joseph",Trombone
285,91,Very Young People's Concert,Manhattan,USA,Merkin Concert Hall,22/01/2012,00:30,03:55,205,Members of NY Philharmonic,"Prokofiev, Sergei","Davis, Andrew",4,"Muckey, Matthew",Trumpet
286,93,Very Young People's Concert,Manhattan,USA,Merkin Concert Hall,23/01/2012,10:30,12:24,114,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",3,"Cutler, Rick",Percussion
287,93,Very Young People's Concert,Manhattan,USA,Merkin Concert Hall,23/01/2012,10:30,12:24,114,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",1,"Pace, Enrico",Piano
288,93,Very Young People's Concert,Manhattan,USA,Merkin Concert Hall,23/01/2012,10:30,12:24,114,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",2,"Bensdorf, Ethan",Trumpet
289,94,Non-Subscription,Manhattan,USA,Avery Fisher Hall,24/01/2012,19:30,22:53,203,Musicians from the New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",2,"Myers, Philip",French Horn
290,94,Non-Subscription,Manhattan,USA,Avery Fisher Hall,24/01/2012,19:30,22:53,203,Musicians from the New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",1,"Zimmermann, Frank Peter",Violin
291,95,Subscription Season,Manhattan,USA,Avery Fisher Hall,26/01/2012,19:30,23:00,210,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",1,"Pace, Enrico",Piano
292,95,Subscription Season,Manhattan,USA,Avery Fisher Hall,26/01/2012,19:30,23:00,210,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",2,"Alessi, Joseph",Trombone
293,95,Subscription Season,Manhattan,USA,Avery Fisher Hall,26/01/2012,19:30,23:00,210,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",3,"Bensdorf, Ethan",Trumpet
294,96,Subscription Season,Manhattan,USA,Avery Fisher Hall,27/01/2012,20:00,22:53,173,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",3,"Burgstaller, Josef",Trumpet
295,96,Subscription Season,Manhattan,USA,Avery Fisher Hall,27/01/2012,20:00,22:53,173,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",4,"Hosticka, Frank",Trumpet
296,96,Subscription Season,Manhattan,USA,Avery Fisher Hall,27/01/2012,20:00,22:53,173,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",2,"Baer, Alan",Tuba
297,96,Subscription Season,Manhattan,USA,Avery Fisher Hall,27/01/2012,20:00,22:53,173,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",1,"Zimmermann, Frank Peter",Violin
298,97,Subscription Season,Manhattan,USA,Avery Fisher Hall,28/01/2012,20:00,22:34,154,Musicians from the New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",2,New York Philharmonic Principal Brass Quintet,Brass Quintet
299,97,Subscription Season,Manhattan,USA,Avery Fisher Hall,28/01/2012,20:00,22:34,154,Musicians from the New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",3,"Wall, Howard",French Horn
300,97,Subscription Season,Manhattan,USA,Avery Fisher Hall,28/01/2012,20:00,22:34,154,Musicians from the New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",1,"Pace, Enrico",Piano
301,97,Subscription Season,Manhattan,USA,Avery Fisher Hall,28/01/2012,20:00,22:34,154,Musicians from the New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",4,"Martin, Christopher",Trumpet
